binary_package	binary_version	source_package	source_version	repo_relative_path	source_directory	repo_url
libuchardet0	0.0.7-1	uchardet	0.0.7-1	uchardet/0.0.7-1/uchardet_0.0.7-1.debian.tar.xz	uchardet/0.0.7-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/uchardet/0.0.7-1/uchardet_0.0.7-1.debian.tar.xz
libuchardet0	0.0.7-1	uchardet	0.0.7-1	uchardet/0.0.7-1/uchardet_0.0.7-1.dsc	uchardet/0.0.7-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/uchardet/0.0.7-1/uchardet_0.0.7-1.dsc
libuchardet0	0.0.7-1	uchardet	0.0.7-1	uchardet/0.0.7-1/uchardet_0.0.7.orig.tar.xz	uchardet/0.0.7-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/uchardet/0.0.7-1/uchardet_0.0.7.orig.tar.xz
libudev-dev	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.debian.tar.xz	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.debian.tar.xz
libudev-dev	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.dsc	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.dsc
libudev-dev	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39.orig.tar.gz	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39.orig.tar.gz
libudev1	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.debian.tar.xz	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.debian.tar.xz
libudev1	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.dsc	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.dsc
libudev1	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39.orig.tar.gz	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39.orig.tar.gz
libunistring2	1.0-2	libunistring	1.0-2	libunistring/1.0-2/libunistring_1.0-2.debian.tar.xz	libunistring/1.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunistring/1.0-2/libunistring_1.0-2.debian.tar.xz
libunistring2	1.0-2	libunistring	1.0-2	libunistring/1.0-2/libunistring_1.0-2.dsc	libunistring/1.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunistring/1.0-2/libunistring_1.0-2.dsc
libunistring2	1.0-2	libunistring	1.0-2	libunistring/1.0-2/libunistring_1.0.orig.tar.xz	libunistring/1.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunistring/1.0-2/libunistring_1.0.orig.tar.xz
libunistring2	1.0-2	libunistring	1.0-2	libunistring/1.0-2/libunistring_1.0.orig.tar.xz.asc	libunistring/1.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunistring/1.0-2/libunistring_1.0.orig.tar.xz.asc
libunity-dev	7.1.4+19.04.20190319-6+b1	libunity	7.1.4+19.04.20190319-6	libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.diff.gz	libunity/7.1.4+19.04.20190319-6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.diff.gz
libunity-dev	7.1.4+19.04.20190319-6+b1	libunity	7.1.4+19.04.20190319-6	libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.dsc	libunity/7.1.4+19.04.20190319-6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.dsc
libunity-dev	7.1.4+19.04.20190319-6+b1	libunity	7.1.4+19.04.20190319-6	libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319.orig.tar.gz	libunity/7.1.4+19.04.20190319-6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319.orig.tar.gz
libunity-protocol-private0	7.1.4+19.04.20190319-6+b1	libunity	7.1.4+19.04.20190319-6	libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.diff.gz	libunity/7.1.4+19.04.20190319-6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.diff.gz
libunity-protocol-private0	7.1.4+19.04.20190319-6+b1	libunity	7.1.4+19.04.20190319-6	libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.dsc	libunity/7.1.4+19.04.20190319-6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.dsc
libunity-protocol-private0	7.1.4+19.04.20190319-6+b1	libunity	7.1.4+19.04.20190319-6	libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319.orig.tar.gz	libunity/7.1.4+19.04.20190319-6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319.orig.tar.gz
libunity9	7.1.4+19.04.20190319-6+b1	libunity	7.1.4+19.04.20190319-6	libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.diff.gz	libunity/7.1.4+19.04.20190319-6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.diff.gz
libunity9	7.1.4+19.04.20190319-6+b1	libunity	7.1.4+19.04.20190319-6	libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.dsc	libunity/7.1.4+19.04.20190319-6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319-6.dsc
libunity9	7.1.4+19.04.20190319-6+b1	libunity	7.1.4+19.04.20190319-6	libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319.orig.tar.gz	libunity/7.1.4+19.04.20190319-6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libunity/7.1.4+19.04.20190319-6/libunity_7.1.4+19.04.20190319.orig.tar.gz
libunwind	1:20.1.8~++20250708063551+0c9f909b7976-1~exp1~20250708183702.136	llvm-toolchain-20	1:20.1.8~++20250708063551+0c9f909b7976-1~exp1~20250708183702.136	-	-	EXEMPT
libunwind-20-dev	1:20.1.8~++20250708063551+0c9f909b7976-1~exp1~20250708183702.136	llvm-toolchain-20	1:20.1.8~++20250708063551+0c9f909b7976-1~exp1~20250708183702.136	-	-	EXEMPT
libuuid1	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.debian.tar.xz	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.debian.tar.xz
libuuid1	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.dsc	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.dsc
libuuid1	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1.orig.tar.xz	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1.orig.tar.xz
libuv1	1.44.2-1+deb12u1	libuv1	1.44.2-1+deb12u1	libuv1/1.44.2-1+deb12u1/libuv1_1.44.2-1+deb12u1.debian.tar.xz	libuv1/1.44.2-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libuv1/1.44.2-1+deb12u1/libuv1_1.44.2-1+deb12u1.debian.tar.xz
libuv1	1.44.2-1+deb12u1	libuv1	1.44.2-1+deb12u1	libuv1/1.44.2-1+deb12u1/libuv1_1.44.2-1+deb12u1.dsc	libuv1/1.44.2-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libuv1/1.44.2-1+deb12u1/libuv1_1.44.2-1+deb12u1.dsc
libuv1	1.44.2-1+deb12u1	libuv1	1.44.2-1+deb12u1	libuv1/1.44.2-1+deb12u1/libuv1_1.44.2.orig.tar.gz	libuv1/1.44.2-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libuv1/1.44.2-1+deb12u1/libuv1_1.44.2.orig.tar.gz
libvorbis0a	1.3.7-1	libvorbis	1.3.7-1	libvorbis/1.3.7-1/libvorbis_1.3.7-1.debian.tar.xz	libvorbis/1.3.7-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libvorbis/1.3.7-1/libvorbis_1.3.7-1.debian.tar.xz
libvorbis0a	1.3.7-1	libvorbis	1.3.7-1	libvorbis/1.3.7-1/libvorbis_1.3.7-1.dsc	libvorbis/1.3.7-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libvorbis/1.3.7-1/libvorbis_1.3.7-1.dsc
libvorbis0a	1.3.7-1	libvorbis	1.3.7-1	libvorbis/1.3.7-1/libvorbis_1.3.7.orig.tar.gz	libvorbis/1.3.7-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libvorbis/1.3.7-1/libvorbis_1.3.7.orig.tar.gz
libvorbisenc2	1.3.7-1	libvorbis	1.3.7-1	libvorbis/1.3.7-1/libvorbis_1.3.7-1.debian.tar.xz	libvorbis/1.3.7-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libvorbis/1.3.7-1/libvorbis_1.3.7-1.debian.tar.xz
libvorbisenc2	1.3.7-1	libvorbis	1.3.7-1	libvorbis/1.3.7-1/libvorbis_1.3.7-1.dsc	libvorbis/1.3.7-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libvorbis/1.3.7-1/libvorbis_1.3.7-1.dsc
libvorbisenc2	1.3.7-1	libvorbis	1.3.7-1	libvorbis/1.3.7-1/libvorbis_1.3.7.orig.tar.gz	libvorbis/1.3.7-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libvorbis/1.3.7-1/libvorbis_1.3.7.orig.tar.gz
libvulkan-dev	1.3.239.0-1	vulkan-loader	1.3.239.0-1	vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0-1.debian.tar.xz	vulkan-loader/1.3.239.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0-1.debian.tar.xz
libvulkan-dev	1.3.239.0-1	vulkan-loader	1.3.239.0-1	vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0-1.dsc	vulkan-loader/1.3.239.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0-1.dsc
libvulkan-dev	1.3.239.0-1	vulkan-loader	1.3.239.0-1	vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0.orig.tar.xz	vulkan-loader/1.3.239.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0.orig.tar.xz
libvulkan1	1.3.239.0-1	vulkan-loader	1.3.239.0-1	vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0-1.debian.tar.xz	vulkan-loader/1.3.239.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0-1.debian.tar.xz
libvulkan1	1.3.239.0-1	vulkan-loader	1.3.239.0-1	vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0-1.dsc	vulkan-loader/1.3.239.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0-1.dsc
libvulkan1	1.3.239.0-1	vulkan-loader	1.3.239.0-1	vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0.orig.tar.xz	vulkan-loader/1.3.239.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/vulkan-loader/1.3.239.0-1/vulkan-loader_1.3.239.0.orig.tar.xz
libwacom-dev	2.6.0-1	libwacom	2.6.0-1	libwacom/2.6.0-1/libwacom_2.6.0-1.debian.tar.xz	libwacom/2.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwacom/2.6.0-1/libwacom_2.6.0-1.debian.tar.xz
libwacom-dev	2.6.0-1	libwacom	2.6.0-1	libwacom/2.6.0-1/libwacom_2.6.0-1.dsc	libwacom/2.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwacom/2.6.0-1/libwacom_2.6.0-1.dsc
libwacom-dev	2.6.0-1	libwacom	2.6.0-1	libwacom/2.6.0-1/libwacom_2.6.0.orig.tar.gz	libwacom/2.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwacom/2.6.0-1/libwacom_2.6.0.orig.tar.gz
libwacom9	2.6.0-1	libwacom	2.6.0-1	libwacom/2.6.0-1/libwacom_2.6.0-1.debian.tar.xz	libwacom/2.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwacom/2.6.0-1/libwacom_2.6.0-1.debian.tar.xz
libwacom9	2.6.0-1	libwacom	2.6.0-1	libwacom/2.6.0-1/libwacom_2.6.0-1.dsc	libwacom/2.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwacom/2.6.0-1/libwacom_2.6.0-1.dsc
libwacom9	2.6.0-1	libwacom	2.6.0-1	libwacom/2.6.0-1/libwacom_2.6.0.orig.tar.gz	libwacom/2.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwacom/2.6.0-1/libwacom_2.6.0.orig.tar.gz
libwayland-client0	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0-1.diff.gz	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0-1.diff.gz
libwayland-client0	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0-1.dsc	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0-1.dsc
libwayland-client0	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0.orig.tar.gz	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0.orig.tar.gz
libwayland-cursor0	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0-1.diff.gz	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0-1.diff.gz
libwayland-cursor0	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0-1.dsc	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0-1.dsc
libwayland-cursor0	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0.orig.tar.gz	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0.orig.tar.gz
libwayland-dev	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0-1.diff.gz	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0-1.diff.gz
libwayland-dev	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0-1.dsc	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0-1.dsc
libwayland-dev	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0.orig.tar.gz	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0.orig.tar.gz
libwayland-egl1	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0-1.diff.gz	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0-1.diff.gz
libwayland-egl1	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0-1.dsc	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0-1.dsc
libwayland-egl1	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0.orig.tar.gz	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0.orig.tar.gz
libwayland-server0	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0-1.diff.gz	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0-1.diff.gz
libwayland-server0	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0-1.dsc	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0-1.dsc
libwayland-server0	1.21.0-1	wayland	1.21.0-1	wayland/1.21.0-1/wayland_1.21.0.orig.tar.gz	wayland/1.21.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/wayland/1.21.0-1/wayland_1.21.0.orig.tar.gz
libwebp-dev	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.debian.tar.xz	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.debian.tar.xz
libwebp-dev	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.dsc	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.dsc
libwebp-dev	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz
libwebp-dev	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz.asc	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz.asc
libwebp7	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.debian.tar.xz	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.debian.tar.xz
libwebp7	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.dsc	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.dsc
libwebp7	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz
libwebp7	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz.asc	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz.asc
libwebpdemux2	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.debian.tar.xz	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.debian.tar.xz
libwebpdemux2	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.dsc	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.dsc
libwebpdemux2	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz
libwebpdemux2	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz.asc	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz.asc
libwebpmux3	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.debian.tar.xz	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.debian.tar.xz
libwebpmux3	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.dsc	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4-0.2+deb12u1.dsc
libwebpmux3	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz
libwebpmux3	1.2.4-0.2+deb12u1	libwebp	1.2.4-0.2+deb12u1	libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz.asc	libwebp/1.2.4-0.2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libwebp/1.2.4-0.2+deb12u1/libwebp_1.2.4.orig.tar.gz.asc
